"name","geo_place_name","geo_type_name","start_date","data_value"
"Ozone (O3)","Williamsburg - Bushwick","UHF42","2011-06-01","31.5"
"Ozone (O3)","Williamsburg - Bushwick","UHF42","2010-06-01","32.4"
"Ozone (O3)","Union Square - Lower East Side","UHF42","2009-06-01","21.2"
"Ozone (O3)","Borough Park","UHF42","2009-06-01","25.5"
"Ozone (O3)","Fordham and University Heights (CD5)","CD","2011-06-01","30.7"
"Ozone (O3)","Northeast Bronx","UHF42","2016-06-01","33.2"
"Ozone (O3)","Chelsea - Clinton","UHF42","2011-06-01","24.2"
"Ozone (O3)","Port Richmond","UHF42","2009-06-01","24.4"
"Ozone (O3)","Kingsbridge - Riverdale","UHF42","2016-06-01","32.5"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2009-06-01","28"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2018-06-01","30.9"
"Ozone (O3)","East New York","UHF42","2011-06-01","33.5"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF42","2010-06-01","29.8"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2018-06-01","31"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2017-06-01","30.1"
"Ozone (O3)","Highbridge and Concourse (CD4)","CD","2012-06-01","33"
"Ozone (O3)","Highbridge and Concourse (CD4)","CD","2013-06-01","29.7"
"Ozone (O3)","Bushwick (CD4)","CD","2021-06-01","30.4"
"Ozone (O3)","Highbridge and Concourse (CD4)","CD","2022-06-01","31.3"
"Ozone (O3)","Lower East Side and Chinatown (CD3)","CD","2018-06-01","27.1"
"Ozone (O3)","Highbridge and Concourse (CD4)","CD","2014-06-01","29.8"
"Ozone (O3)","Queens","Borough","2013-06-01","31.6"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF42","2016-06-01","34.3"
"Ozone (O3)","Pelham - Throgs Neck","UHF34","2018-06-01","31.5"
"Ozone (O3)","Fordham - Bronx Pk","UHF34","2020-06-01","30.2"
"Ozone (O3)","Fordham - Bronx Pk","UHF34","2017-06-01","28.3"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2009-06-01","26.4"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF42","2010-06-01","34.5"
"Ozone (O3)","Lower Manhattan","UHF42","2016-06-01","29.7"
"Ozone (O3)","High Bridge - Morrisania","UHF42","2016-06-01","32.3"
"Ozone (O3)","Union Square - Lower East Side","UHF42","2019-06-01","25.7"
"Ozone (O3)","Fort Greene and Brooklyn Heights (CD2)","CD","2011-06-01","29.1"
"Ozone (O3)","Morrisania and Crotona (CD3)","CD","2014-06-01","30.3"
"Ozone (O3)","Jackson Heights (CD3)","CD","2014-06-01","30.8"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2014-06-01","29.9"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2014-06-01","26.7"
"Ozone (O3)","Brooklyn","Borough","2014-06-01","31.3"
"Ozone (O3)","Hunts Point - Mott Haven","UHF42","2014-06-01","31.4"
"Ozone (O3)","East Flatbush - Flatbush","UHF42","2014-06-01","30.9"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2014-06-01","33.3"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2015-06-01","29.8"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2019-06-01","27.6"
"Ozone (O3)","Washington Heights","UHF34","2019-06-01","27.7"
"Ozone (O3)","Lower East Side and Chinatown (CD3)","CD","2021-06-01","28.4"
"Ozone (O3)","East Flatbush (CD17)","CD","2021-06-01","31"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF42","2016-06-01","33"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF42","2011-06-01","31.4"
"Ozone (O3)","East Harlem","UHF42","2010-06-01","30.5"
"Ozone (O3)","Upper East Side","UHF42","2010-06-01","28.2"
"Ozone (O3)","East Harlem","UHF42","2016-06-01","31.6"
"Ozone (O3)","Washington Heights","UHF42","2015-06-01","29"
"Ozone (O3)","Financial District (CD1)","CD","2016-06-01","29.8"
"Ozone (O3)","Fort Greene and Brooklyn Heights (CD2)","CD","2016-06-01","31.6"
"Ozone (O3)","Hunts Point and Longwood (CD2)","CD","2010-06-01","33.7"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2017-06-01","31.9"
"Ozone (O3)","Ridgewood - Forest Hills","UHF42","2010-06-01","33.3"
"Ozone (O3)","Fordham - Bronx Pk","UHF42","2019-06-01","29.6"
"Ozone (O3)","East Harlem","UHF42","2019-06-01","27.5"
"Ozone (O3)","East Harlem","UHF42","2015-06-01","29.6"
"Ozone (O3)","Upper West Side","UHF42","2010-06-01","28.7"
"Ozone (O3)","Upper West Side","UHF42","2011-06-01","27.9"
"Ozone (O3)","Sunset Park","UHF34","2017-06-01","29.3"
"Ozone (O3)","Sunset Park","UHF34","2020-06-01","28.9"
"Ozone (O3)","Sunset Park","UHF34","2018-06-01","29.5"
"Ozone (O3)","Flushing and Whitestone (CD7)","CD","2010-06-01","34"
"Ozone (O3)","Flushing and Whitestone (CD7)","CD","2011-06-01","34"
"Ozone (O3)","Hunts Point - Mott Haven","UHF42","2013-06-01","31.6"
"Ozone (O3)","Hunts Point - Mott Haven","UHF42","2012-06-01","35"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2013-06-01","25.2"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2012-06-01","27.9"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2013-06-01","21.9"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2012-06-01","24.1"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2012-06-01","36.6"
"Ozone (O3)","Southwest Queens","UHF42","2012-06-01","34.2"
"Ozone (O3)","Jamaica","UHF42","2013-06-01","31.1"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2018-06-01","29.7"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2017-06-01","28.9"
"Ozone (O3)","Morrisania and Crotona (CD3)","CD","2009-06-01","27"
"Ozone (O3)","Morrisania and Crotona (CD3)","CD","2017-06-01","28.3"
"Ozone (O3)","Jackson Heights (CD3)","CD","2012-06-01","33.7"
"Ozone (O3)","Jackson Heights (CD3)","CD","2013-06-01","30.7"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2013-06-01","29.1"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2020-06-01","29.5"
"Ozone (O3)","Southwest Queens","UHF34","2009-06-01","28.4"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF42","2016-06-01","31.4"
"Ozone (O3)","Chelsea - Clinton","UHF42","2015-06-01","26.1"
"Ozone (O3)","Downtown - Heights - Slope","UHF42","2015-06-01","29.8"
"Ozone (O3)","Downtown - Heights - Slope","UHF42","2019-06-01","27.6"
"Ozone (O3)","Chelsea - Clinton","UHF42","2019-06-01","23.8"
"Ozone (O3)","Fordham and University Heights (CD5)","CD","2010-06-01","31"
"Ozone (O3)","Riverdale and Fieldston (CD8)","CD","2011-06-01","31.3"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2012-06-01","31.6"
"Ozone (O3)","Bronx","Borough","2017-06-01","28.9"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2009-06-01","29"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2018-06-01","33"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2017-06-01","22.1"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2017-06-01","25.2"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2020-06-01","27.7"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2009-06-01","23.8"
"Ozone (O3)","Kingsbridge Heights and Bedford (CD7)","CD","2016-06-01","32.5"
"Ozone (O3)","Sunset Park (CD7)","CD","2016-06-01","33.2"
"Ozone (O3)","Throgs Neck and Co-op City (CD10)","CD","2011-06-01","34.9"
"Ozone (O3)","Borough Park (CD12)","CD","2010-06-01","33.2"
"Ozone (O3)","Borough Park (CD12)","CD","2011-06-01","32.4"
"Ozone (O3)","Greenpoint","UHF42","2009-06-01","25.6"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF42","2009-06-01","26.9"
"Ozone (O3)","Brooklyn","Borough","2009-06-01","28"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2020-06-01","28.8"
"Ozone (O3)","East Flatbush - Flatbush","UHF42","2012-06-01","33.4"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2021-06-01","26.9"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF34","2018-06-01","28.4"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF34","2020-06-01","29.5"
"Ozone (O3)","Kingsbridge - Riverdale","UHF34","2018-06-01","29.8"
"Ozone (O3)","Kingsbridge - Riverdale","UHF34","2020-06-01","28.5"
"Ozone (O3)","Kingsbridge - Riverdale","UHF34","2017-06-01","27.5"
"Ozone (O3)","Chelsea - Clinton","UHF42","2009-06-01","18.2"
"Ozone (O3)","Fresh Meadows","UHF42","2009-06-01","25.4"
"Ozone (O3)","Long Island City - Astoria","UHF34","2018-06-01","29.7"
"Ozone (O3)","Canarsie - Flatlands","UHF34","2018-06-01","33"
"Ozone (O3)","Borough Park","UHF34","2018-06-01","30.4"
"Ozone (O3)","Borough Park","UHF34","2017-06-01","29.7"
"Ozone (O3)","Upper West Side","UHF34","2021-06-01","27.8"
"Ozone (O3)","Southwest Queens","UHF34","2013-06-01","31.7"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2013-06-01","30.7"
"Ozone (O3)","Bayside and Little Neck (CD11)","CD","2016-06-01","33.1"
"Ozone (O3)","Parkchester and Soundview (CD9)","CD","2016-06-01","33.3"
"Ozone (O3)","South Crown Heights and Lefferts Gardens (CD9)","CD","2011-06-01","31.4"
"Ozone (O3)","Bensonhurst (CD11)","CD","2016-06-01","34.5"
"Ozone (O3)","East New York","UHF42","2009-06-01","26.3"
"Ozone (O3)","Southeast Queens","UHF34","2012-06-01","34.8"
"Ozone (O3)","Williamsburg - Bushwick","UHF34","2021-06-01","29.3"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2012-06-01","34.3"
"Ozone (O3)","Greenwich Village and Soho (CD2)","CD","2009-06-01","20.5"
"Ozone (O3)","Hunts Point and Longwood (CD2)","CD","2009-06-01","25.5"
"Ozone (O3)","Fort Greene and Brooklyn Heights (CD2)","CD","2009-06-01","22.7"
"Ozone (O3)","Long Island City and Astoria (CD1)","CD","2009-06-01","26.3"
"Ozone (O3)","Sunset Park (CD7)","CD","2009-06-01","24.5"
"Ozone (O3)","Flatbush and Midwood (CD14)","CD","2009-06-01","25.6"
"Ozone (O3)","Flushing and Whitestone (CD7)","CD","2009-06-01","26.3"
"Ozone (O3)","Kingsbridge Heights and Bedford (CD7)","CD","2022-06-01","31.5"
"Ozone (O3)","Sheepshead Bay (CD15)","CD","2009-06-01","29.3"
"Ozone (O3)","Flatlands and Canarsie (CD18)","CD","2016-06-01","35.7"
"Ozone (O3)","Lower East Side and Chinatown (CD3)","CD","2010-06-01","28.8"
"Ozone (O3)","Mott Haven and Melrose (CD1)","CD","2022-06-01","31.9"
"Ozone (O3)","Hunts Point and Longwood (CD2)","CD","2022-06-01","32.8"
"Ozone (O3)","Long Island City and Astoria (CD1)","CD","2022-06-01","33.6"
"Ozone (O3)","Crown Heights and Prospect Heights (CD8)","CD","2009-06-01","23.7"
"Ozone (O3)","Riverdale and Fieldston (CD8)","CD","2009-06-01","23.7"
"Ozone (O3)","Riverdale and Fieldston (CD8)","CD","2022-06-01","30.2"
"Ozone (O3)","Throgs Neck and Co-op City (CD10)","CD","2009-06-01","27.8"
"Ozone (O3)","Borough Park (CD12)","CD","2009-06-01","25.3"
"Ozone (O3)","Hunts Point - Mott Haven","UHF42","2010-06-01","33.3"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2011-06-01","26.2"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2016-06-01","27.5"
"Ozone (O3)","Flushing and Whitestone (CD7)","CD","2022-06-01","34.4"
"Ozone (O3)","Sunset Park (CD7)","CD","2022-06-01","33.5"
"Ozone (O3)","Fordham and University Heights (CD5)","CD","2009-06-01","22.2"
"Ozone (O3)","Fordham and University Heights (CD5)","CD","2022-06-01","31.2"
"Ozone (O3)","Hunts Point - Mott Haven","UHF42","2009-06-01","25.2"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2019-06-01","30.8"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2009-06-01","26.9"
"Ozone (O3)","Bay Ridge and Dyker Heights (CD10)","CD","2012-06-01","33"
"Ozone (O3)","Bay Ridge and Dyker Heights (CD10)","CD","2013-06-01","30.3"
"Ozone (O3)","Flushing - Clearview","UHF34","2015-06-01","31.9"
"Ozone (O3)","Flushing - Clearview","UHF34","2019-06-01","31.3"
"Ozone (O3)","East Harlem","UHF34","2015-06-01","29.6"
"Ozone (O3)","Fordham - Bronx Pk","UHF34","2009-06-01","24.5"
"Ozone (O3)","Union Square - Lower East Side","UHF42","2021-06-01","28.3"
"Ozone (O3)","Sunset Park","UHF34","2015-06-01","31.3"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2012-06-01","37.1"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2021-06-01","32"
"Ozone (O3)","Parkchester and Soundview (CD9)","CD","2022-06-01","32.9"
"Ozone (O3)","Rockaways","UHF34","2009-06-01","33.6"
"Ozone (O3)","Bayside - Little Neck","UHF42","2012-06-01","33.8"
"Ozone (O3)","Greenpoint","UHF34","2022-06-01","32.4"
"Ozone (O3)","Northeast Bronx","UHF34","2020-06-01","30.9"
"Ozone (O3)","Northeast Bronx","UHF34","2018-06-01","31.2"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2009-06-01","26.1"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2015-06-01","32.2"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2009-06-01","25.5"
"Ozone (O3)","Chelsea - Clinton","UHF42","2021-06-01","27.1"
"Ozone (O3)","Fresh Meadows","UHF42","2013-06-01","30.7"
"Ozone (O3)","Borough Park (CD12)","CD","2012-06-01","33.1"
"Ozone (O3)","Flushing - Clearview","UHF42","2021-06-01","30.8"
"Ozone (O3)","Borough Park","UHF34","2015-06-01","32.1"
"Ozone (O3)","Borough Park","UHF34","2019-06-01","30.6"
"Ozone (O3)","Coney Island (CD13)","CD","2021-06-01","32.4"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2018-06-01","28.5"
"Ozone (O3)","Greenpoint","UHF34","2017-06-01","29"
"Ozone (O3)","Greenpoint","UHF34","2018-06-01","29"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF34","2009-06-01","25.4"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2010-06-01","36.1"
"Ozone (O3)","Canarsie - Flatlands","UHF42","2011-06-01","35.9"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2010-06-01","27.9"
"Ozone (O3)","Morrisania and Crotona (CD3)","CD","2011-06-01","31.9"
"Ozone (O3)","Highbridge and Concourse (CD4)","CD","2016-06-01","32.2"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2016-06-01","32.6"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2010-06-01","31.8"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2011-06-01","30.8"
"Ozone (O3)","Jackson Heights (CD3)","CD","2010-06-01","33.1"
"Ozone (O3)","Jackson Heights (CD3)","CD","2011-06-01","33.1"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2010-06-01","32.7"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2011-06-01","32.6"
"Ozone (O3)","East Flatbush (CD17)","CD","2010-06-01","33.6"
"Ozone (O3)","Sunset Park","UHF34","2011-06-01","31.5"
"Ozone (O3)","Southeast Queens","UHF34","2014-06-01","33.6"
"Ozone (O3)","Jackson Heights (CD3)","CD","2016-06-01","33"
"Ozone (O3)","Long Island City and Astoria (CD1)","CD","2012-06-01","34.6"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2011-06-01","32.7"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2010-06-01","33.3"
"Ozone (O3)","Williamsburg - Bushwick","UHF34","2014-06-01","30.4"
"Ozone (O3)","South Ozone Park and Howard Beach (CD10)","CD","2012-06-01","34.8"
"Ozone (O3)","South Ozone Park and Howard Beach (CD10)","CD","2013-06-01","32.3"
"Ozone (O3)","Clinton and Chelsea (CD4)","CD","2021-06-01","27.3"
"Ozone (O3)","Long Island City and Astoria (CD1)","CD","2013-06-01","31.2"
"Ozone (O3)","Woodside and Sunnyside (CD2)","CD","2021-06-01","28"
"Ozone (O3)","Greenwich Village and Soho (CD2)","CD","2021-06-01","27.9"
"Ozone (O3)","South Crown Heights and Lefferts Gardens (CD9)","CD","2013-06-01","29.6"
"Ozone (O3)","South Crown Heights and Lefferts Gardens (CD9)","CD","2012-06-01","32.1"
"Ozone (O3)","West Queens","UHF42","2013-06-01","30.7"
"Ozone (O3)","West Queens","UHF42","2021-06-01","29.2"
"Ozone (O3)","Southwest Queens","UHF34","2014-06-01","32.5"
"Ozone (O3)","Midtown (CD5)","CD","2021-06-01","26.9"
"Ozone (O3)","East New York and Starrett City (CD5)","CD","2021-06-01","31.3"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2011-06-01","36.6"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2014-06-01","32.6"
"Ozone (O3)","Rockaways","UHF34","2014-06-01","36.3"
"Ozone (O3)","Bayside and Little Neck (CD11)","CD","2021-06-01","30.3"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2009-06-01","20.6"
"Ozone (O3)","Gramercy Park - Murray Hill","UHF42","2009-06-01","16.1"
"Ozone (O3)","Southwest Queens","UHF42","2009-06-01","26.5"
"Ozone (O3)","Sunset Park","UHF34","2014-06-01","30.6"
"Ozone (O3)","Sunset Park (CD7)","CD","2012-06-01","32.2"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF42","2015-06-01","32.8"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2014-06-01","30.3"
"Ozone (O3)","East Harlem","UHF34","2014-06-01","28.9"
"Ozone (O3)","Upper West Side","UHF34","2014-06-01","27.4"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2012-06-01","32.1"
"Ozone (O3)","East New York","UHF34","2021-06-01","31.1"
"Ozone (O3)","East Harlem","UHF34","2012-06-01","32.3"
"Ozone (O3)","Upper West Side","UHF34","2012-06-01","30.2"
"Ozone (O3)","East Harlem","UHF34","2013-06-01","28.9"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2013-06-01","29.7"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2021-06-01","30.3"
"Ozone (O3)","Flushing - Clearview","UHF34","2013-06-01","31.4"
"Ozone (O3)","East Harlem","UHF34","2022-06-01","31.6"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF42","2022-06-01","37.1"
"Ozone (O3)","Union Square - Lower East Side","UHF42","2015-06-01","27.7"
"Ozone (O3)","Lower Manhattan","UHF42","2019-06-01","24.7"
"Ozone (O3)","High Bridge - Morrisania","UHF42","2015-06-01","29.9"
"Ozone (O3)","Lower Manhattan","UHF42","2015-06-01","27"
"Ozone (O3)","Borough Park","UHF34","2011-06-01","32.7"
"Ozone (O3)","Canarsie - Flatlands","UHF34","2011-06-01","35.9"
"Ozone (O3)","Jamaica","UHF34","2014-06-01","32.6"
"Ozone (O3)","Long Island City - Astoria","UHF34","2014-06-01","30.7"
"Ozone (O3)","Southern SI","UHF34","2013-06-01","31.9"
"Ozone (O3)","Southern SI","UHF34","2012-06-01","34.3"
"Ozone (O3)","Southern SI","UHF34","2021-06-01","29.8"
"Ozone (O3)","Flushing - Clearview","UHF42","2019-06-01","31.3"
"Ozone (O3)","Crotona -Tremont","UHF42","2019-06-01","29.1"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2014-06-01","30.9"
"Ozone (O3)","East Flatbush - Flatbush","UHF34","2021-06-01","30.9"
"Ozone (O3)","Chelsea - Clinton","UHF42","2022-06-01","28.8"
"Ozone (O3)","Northeast Bronx","UHF42","2019-06-01","30.3"
"Ozone (O3)","Upper West Side","UHF34","2022-06-01","29.9"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2022-06-01","33.7"
"Ozone (O3)","Fordham - Bronx Pk","UHF34","2022-06-01","31.7"
"Ozone (O3)","Fort Greene and Brooklyn Heights (CD2)","CD","2015-06-01","29.4"
"Ozone (O3)","Williamsburg - Bushwick","UHF42","2015-06-01","31.1"
"Ozone (O3)","Sunset Park","UHF34","2013-06-01","29.7"
"Ozone (O3)","Bayside Little Neck-Fresh Meadows","UHF34","2021-06-01","30.3"
"Ozone (O3)","Bayside - Little Neck","UHF42","2019-06-01","31.7"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2014-06-01","31.3"
"Ozone (O3)","Northern SI","UHF34","2014-06-01","30.8"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2021-06-01","30.4"
"Ozone (O3)","Northern SI","UHF34","2012-06-01","32.4"
"Ozone (O3)","Northern SI","UHF34","2013-06-01","30"
"Ozone (O3)","Northern SI","UHF34","2021-06-01","28.9"
"Ozone (O3)","Williamsburg - Bushwick","UHF34","2022-06-01","33.2"
"Ozone (O3)","Northern SI","UHF34","2022-06-01","34.6"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2022-06-01","35.8"
"Ozone (O3)","Bayside Little Neck-Fresh Meadows","UHF34","2022-06-01","33.7"
"Ozone (O3)","Southeast Queens","UHF34","2022-06-01","34.7"
"Ozone (O3)","Kingsbridge Heights and Bedford (CD7)","CD","2015-06-01","29.2"
"Ozone (O3)","Sunset Park (CD7)","CD","2015-06-01","31.2"
"Ozone (O3)","Sunset Park (CD7)","CD","2019-06-01","28.8"
"Ozone (O3)","South Beach - Tottenville","UHF42","2022-06-01","36"
"Ozone (O3)","Morrisania and Crotona (CD3)","CD","2009-06-01","23.4"
"Ozone (O3)","Jackson Heights (CD3)","CD","2009-06-01","25.5"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2009-06-01","23.9"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2009-06-01","24.9"
"Ozone (O3)","Lower East Side and Chinatown (CD3)","CD","2022-06-01","31.4"
"Ozone (O3)","Bedford Stuyvesant (CD3)","CD","2022-06-01","33.2"
"Ozone (O3)","Jackson Heights (CD3)","CD","2022-06-01","34.2"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2022-06-01","34.1"
"Ozone (O3)","Hunts Point and Longwood (CD2)","CD","2015-06-01","31.8"
"Ozone (O3)","Hunts Point and Longwood (CD2)","CD","2019-06-01","29.7"
"Ozone (O3)","Greenwich Village and Soho (CD2)","CD","2015-06-01","27.2"
"Ozone (O3)","St. George and Stapleton (CD1)","CD","2015-06-01","30.4"
"Ozone (O3)","Lower Manhattan","UHF42","2022-06-01","30.3"
"Ozone (O3)","Manhattan","Borough","2022-06-01","30.2"
"Ozone (O3)","Sunset Park","UHF42","2015-06-01","31.3"
"Ozone (O3)","Sunset Park","UHF42","2019-06-01","28.8"
"Ozone (O3)","Southern SI","UHF34","2022-06-01","35.6"
"Ozone (O3)","Riverdale and Fieldston (CD8)","CD","2019-06-01","28.6"
"Ozone (O3)","Crown Heights and Prospect Heights (CD8)","CD","2015-06-01","30.7"
"Ozone (O3)","Crown Heights and Prospect Heights (CD8)","CD","2019-06-01","29.7"
"Ozone (O3)","Park Slope and Carroll Gardens (CD6)","CD","2019-06-01","27.6"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF42","2022-06-01","33.7"
"Ozone (O3)","Throgs Neck and Co-op City (CD10)","CD","2019-06-01","31.5"
"Ozone (O3)","Bensonhurst - Bay Ridge","UHF34","2020-06-01","29.8"
"Ozone (O3)","Northern SI","UHF34","2009-06-01","29.4"
"Ozone (O3)","Northern SI","UHF34","2017-06-01","28.2"
"Ozone (O3)","Northern SI","UHF34","2018-06-01","29.4"
"Ozone (O3)","Northern SI","UHF34","2020-06-01","27.9"
"Ozone (O3)","Flushing - Clearview","UHF34","2009-06-01","28.6"
"Ozone (O3)","Flushing - Clearview","UHF34","2018-06-01","31.3"
"Ozone (O3)","East Harlem","UHF34","2009-06-01","25.7"
"Ozone (O3)","East Harlem","UHF34","2018-06-01","28.8"
"Ozone (O3)","East Harlem","UHF34","2020-06-01","30.2"
"Ozone (O3)","East Harlem","UHF34","2017-06-01","26.9"
"Ozone (O3)","Bedford Stuyvesant - Crown Heights","UHF34","2017-06-01","29.4"
"Ozone (O3)","Pelham - Throgs Neck","UHF34","2009-06-01","28.7"
"Ozone (O3)","Flushing - Clearview","UHF34","2020-06-01","31.6"
"Ozone (O3)","Stapleton - St. George","UHF42","2015-06-01","31.8"
"Ozone (O3)","Coney Island - Sheepshead Bay","UHF34","2022-06-01","37.1"
"Ozone (O3)","Southern SI","UHF34","2009-06-01","30.3"
"Ozone (O3)","Southern SI","UHF34","2017-06-01","28.6"
"Ozone (O3)","Southern SI","UHF34","2018-06-01","30"
"Ozone (O3)","Southern SI","UHF34","2020-06-01","28.9"
"Ozone (O3)","Southwest Queens","UHF34","2022-06-01","35.2"
"Ozone (O3)","Brownsville (CD16)","CD","2015-06-01","32.1"
"Ozone (O3)","Brownsville (CD16)","CD","2019-06-01","31.6"
"Ozone (O3)","East New York and Starrett City (CD5)","CD","2015-06-01","32.9"
"Ozone (O3)","Midtown (CD5)","CD","2015-06-01","24.3"
"Ozone (O3)","Northeast Bronx","UHF34","2015-06-01","29.9"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF34","2015-06-01","29"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2012-06-01","32.9"
"Ozone (O3)","Elmhurst and Corona (CD4)","CD","2013-06-01","30.2"
"Ozone (O3)","East Flatbush (CD17)","CD","2012-06-01","33.6"
"Ozone (O3)","Greenwich Village - SoHo","UHF42","2021-06-01","28"
"Ozone (O3)","Long Island City and Astoria (CD1)","CD","2018-06-01","30.5"
"Ozone (O3)","Woodside and Sunnyside (CD2)","CD","2009-06-01","27.7"
"Ozone (O3)","Woodside and Sunnyside (CD2)","CD","2017-06-01","29.5"
"Ozone (O3)","Greenwich Village and Soho (CD2)","CD","2020-06-01","28.5"
"Ozone (O3)","St. George and Stapleton (CD1)","CD","2020-06-01","27.4"
"Ozone (O3)","Northeast Bronx","UHF34","2016-06-01","33.2"
"Ozone (O3)","Northeast Bronx","UHF34","2011-06-01","33.4"
"Ozone (O3)","Central Harlem - Morningside Heights","UHF34","2010-06-01","29.8"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2011-06-01","29.5"
"Ozone (O3)","Downtown - Heights - Slope","UHF34","2014-06-01","29.3"
"Ozone (O3)","Canarsie - Flatlands","UHF34","2014-06-01","33.3"
"Ozone (O3)","Long Island City - Astoria","UHF34","2012-06-01","33.9"
"Ozone (O3)","Borough Park","UHF34","2021-06-01","30.5"
"Ozone (O3)","Borough Park","UHF34","2012-06-01","33.4"
"Ozone (O3)","Canarsie - Flatlands","UHF34","2013-06-01","33.7"
"Ozone (O3)","Canarsie - Flatlands","UHF34","2022-06-01","36.1"
"Ozone (O3)","Queens","Borough","2022-06-01","34.5"
"Ozone (O3)","Queens","Borough","2015-06-01","32.4"
"Ozone (O3)","Borough Park","UHF34","2022-06-01","35.2"
"Ozone (O3)","South Bronx","UHF34","2022-06-01","32.1"
